"","X","n_obs","m","C_obs","N_scr","N_scr_se","sigma_scr","sigma_scr_se","lambda0_scr","scr_ran","runtime_scr","N","N_se","sigma","sigma_se","lambda0","beta","r","runtime","ess_N","ess_sigma","N_better","sigma_better","N_true","beta_true","sigma_true","freq"
"16",6,237,30,23,57.1179214566666,7.40502352865463,0.0498278740575596,0.00193167290385411,0.950476810981312,1,0.228725457191467,67.5896,10.0978987350609,0.0642242647305233,0.00568871155302273,0.174385434158193,28.2334267550443,0.0702478162518545,21.4149857680003,1116.07205193741,240.159865610587,0,1,50,0.2,0.12,270
"17",7,152,26,24,39.2872322015929,4.81509292998625,0.0828611929747314,0.00450340921342312,0.311887973914931,1,0.20592307249705,44.2584,6.22137538207251,0.0941470344115318,0.00805434493955197,0.129225841287654,33.9446500191534,0.0771588121001771,14.9482164899508,994.501938489045,378.1131500617,1,1,50,0.4,0.12,270
"18",8,128,31,22,51.1158355919515,6.22030908260611,0.0787128671315314,0.00468781456834044,0.251857459519665,1,0.177139127254486,53.72,6.8957247920841,0.0889833557334093,0.0071716653613531,0.144593487848668,34.9734957448228,0.116575598026147,15.3814991593361,1393.65332416604,423.295963958448,0,1,50,0.599999999999999,0.12,270
"19",9,148,30,24,45.3382878907657,5.27051074770228,0.0870368698386811,0.00515332718290557,0.251687171071101,1,0.216216115156809,47.4032,6.03629062270802,0.102433853774457,0.00929021387692882,0.127795708032224,17.8223301500141,0.126541516031355,15.1817376573881,1105.05943410544,394.000267698743,1,1,50,0.8,0.12,270
"20",10,153,31,24,47.3619274671282,5.49378807467042,0.0879709583622555,0.00540860931970169,0.228838992946556,1,0.183365952968597,47.81,5.74866235289037,0.100352159971032,0.00832819812732823,0.146197119474441,26.2974563917868,0.142114980329627,15.0219336827596,1210.4055636179,420.619996705076,1,1,50,1,0.12,270
"21",1,77,27,22,46.4912517655519,6.74417262804802,0.097110511150132,0.00889186802525341,0.104530396516529,1,0.135311698913574,49.7408,8.34490685077666,0.11794841137903,0.0151117143758134,0.0580540122593163,11.6226654403428,0.143283221572315,12.1958896716436,894.267872908173,317.282626214195,1,1,50,0.2,0.18,135
"22",2,72,26,24,35.8826973777911,4.8486477628398,0.15274868211135,0.0182063351702047,0.0569262749822895,1,0.126256704330444,37.0352,5.29267096146762,0.161639624896812,0.0204151731284919,0.0501261200953296,45.3971881592591,0.148093753623569,9.84645476738612,774.318699020588,371.744478121799,1,1,50,0.4,0.18,135
"23",3,59,26,23,38.6564117875322,6.10263449185415,0.15739906681985,0.0213339125875177,0.0427683816574444,1,0.069285794099172,38.7264,5.68356087199515,0.183616326414576,0.0326446025161798,0.0345802006752454,6.8887813114101,0.374187265347908,7.68089272578557,978.454492644795,228.994665324441,1,1,50,0.599999999999999,0.18,135
"24",4,80,33,22,51.0310304624067,7.09145991477834,0.142386780312113,0.0165068453375982,0.0494098787575987,1,0.0865893642107646,70.5816,27.7300076229544,0.481827060785486,0.206513415991929,0.00773219492779971,0.0665388492057615,0.392656865538825,10.8263325691223,32.0793591461174,34.5575258277692,0,0,50,0.8,0.18,135
"25",5,92,34,23,43.9652713325416,4.84939784222938,0.187971238153647,0.0214830052525484,0.0417104919206237,1,0.107053275903066,45.512,5.36236496176764,0.202730957818991,0.0384656123889457,0.0356548885706476,13.0591547996384,0.184916225536816,12.5029364466667,877.565733694124,110.149332063164,1,0,50,1,0.18,135
"26",6,163,29,23,41.3486392288759,4.59022327022739,0.0905093722749701,0.00487733094862801,0.284655962185995,1,0.233692276477814,48.5132,6.45898700767126,0.0991679686525924,0.00914995898476519,0.116884707643984,20.770384626065,0.0951589366297245,15.6101326624552,1311.37630318858,295.402801336674,1,1,50,0.2,0.18,270
"27",7,156,32,24,36.9667618095224,2.86184941481355,0.142781862915876,0.0101108085313095,0.147172189582699,1,0.212788331508636,40.0656,3.81815766714635,0.154155462227747,0.0130564665904852,0.0842095684590725,32.1495252943485,0.0856899148498,15.4051551540693,1152.52990977953,379.061968482984,1,1,50,0.4,0.18,270
"28",8,161,39,25,47.1482722045584,3.70801337147772,0.140453088294611,0.009254030820377,0.121403407002984,1,0.234650985399882,49.2088,4.33376454898815,0.149132276367434,0.011660670274554,0.0874895902610127,17.9779655047891,0.144190808622741,17.8306076089541,949.296667866686,442.036048522748,1,1,50,0.599999999999999,0.18,270
"29",9,133,38,25,46.6956671539793,3.98602734257664,0.151611835523163,0.0115697736558,0.0888354702912718,1,0.211802999178569,47.3436,4.33795645280985,0.164931076418299,0.0147594332371098,0.0714526924672317,11.7995860400134,0.203836527382435,14.8508307735125,830.756851911531,350.374990755795,1,1,50,0.8,0.18,270
"30",10,174,39,25,45.7175982255178,3.47383749436226,0.152456458562166,0.0115425979565055,0.109510650935679,1,0.257205625375112,45.1424,3.16020838028171,0.172062226576934,0.0142622098844276,0.0869798694977124,5.20929640152737,0.29280635069277,16.8964739720027,798.751194691881,356.788916473017,0,1,50,1,0.18,270
"31",1,77,13,16,24.1892193144831,4.86468444985206,0.0569266486711354,0.00415032910671938,0.546616045587026,1,0.113330725828807,27.9008,6.18849564525504,0.066527437039917,0.00878333316435789,0.206447097570549,13.132580696036,0.144625017684613,8.90223166147868,1271.2442988539,334.044246026866,1,1,50,0.2,0.12,135
"32",2,92,26,21,38.3449119487808,4.98416960628136,0.111880843981577,0.00996541173291726,0.111834007027551,1,0.105327820777893,41.0108,6.63146091517908,0.154268567542108,0.022019686262261,0.0443990175861088,4.6192939298788,0.137253325523697,11.5301026105881,831.690866282403,279.967148222528,1,0,50,0.4,0.12,135
"33",3,75,26,22,45.9069828485561,6.83417523224451,0.0863890573729279,0.00788022416131706,0.138347207441647,1,0.0941100478172302,50.1256,8.26909764305224,0.0985169087619846,0.012062875253737,0.083715469026239,15.0063188261807,0.154134597778107,9.56757018963496,984.129147826023,329.223106438782,1,1,50,0.599999999999999,0.12,135
"34",4,64,24,20,41.1593225802908,6.42974515514625,0.095997326553224,0.00978018416134617,0.109532646991381,1,0.0810788790384928,45.3136,8.05950602052743,0.104638959161591,0.0129706095658542,0.07519998041505,6.21090407362416,0.232514313858987,8.32332914272944,915.125745161041,338.658800372831,1,1,50,0.8,0.12,135
"35",5,82,27,24,38.7178777010511,4.9643174888437,0.122557091708017,0.0115851134706486,0.0930151640509181,1,0.117787178357442,38.9788,5.10019169660679,0.138132463565254,0.020708886220102,0.0733078749423833,14.7774385472701,0.392734449891729,9.57834746440252,921.584785439874,208.692824699619,1,0,50,1,0.12,135
"36",6,163,26,20,50.9692472252713,7.28610869874916,0.0473709974116631,0.00268879932753024,0.998727162238028,1,0.170658918221792,57.9388,9.3438523956148,0.0564492148842617,0.00526431129985125,0.265016951637408,27.2851680542496,0.104387375934472,15.8962061882019,1030.38425649286,310.081998866042,0,1,50,0.2,0.12,270
"37",7,155,26,23,38.9122225717685,4.72606979646437,0.0801434268156283,0.00412614778610304,0.384372209802543,1,0.179342758655548,43.3664,5.88955225550365,0.089415315702551,0.00707323449016434,0.163903437688612,35.70160189786,0.0851052186808454,14.4703798333804,1328.21844877198,442.194527722401,1,1,50,0.4,0.12,270
"38",8,190,30,21,45.4428229173947,5.17476152905909,0.0814950376138049,0.00396379976178872,0.3320973610579,1,0.267528740564982,47.4988,5.77076418229848,0.0924708418316988,0.00673529166217785,0.174266575971549,29.2006292619111,0.110664592531538,18.0676946719488,1499.59575817777,393.274301657347,1,1,50,0.599999999999999,0.12,270
"39",9,173,30,25,41.2483912325632,4.3047548151789,0.097267851844372,0.00512948809429276,0.251216111311165,1,0.273603721459707,42.846,4.80469749799286,0.110340123010681,0.00794247910341359,0.14300007441972,28.5330081127379,0.118091406693863,16.1916403015455,1334.03757633431,398.967562362423,1,1,50,0.8,0.12,270
"40",10,148,33,23,48.4840660475021,5.24114356708064,0.0934867742304005,0.0052225938860989,0.214662331883438,1,0.193385843435923,49.5396,5.44627364338586,0.105478451388634,0.00736942102057638,0.13588230304257,19.2098222742633,0.167591730299163,15.2750499804815,1829.78426498888,452.298306412246,1,1,50,1,0.12,270
"41",1,77,26,24,36.659589902922,4.97466188213934,0.138942480506758,0.0156583534082837,0.0685709830793052,1,0.100800077120463,39.7024,6.3913514994558,0.161533837960372,0.0249803563042089,0.0427822723576128,15.1737657985113,0.109019252118589,11.1612768530846,755.504134016747,278.739699193809,1,1,50,0.2,0.18,135
"42",2,100,32,20,48.1209082711891,5.94523028557099,0.115677430533363,0.0104250882577024,0.094412841783937,1,0.158717838923136,48.508,6.36129880205132,0.130539006878083,0.0148748388050174,0.0731864897016132,7.47228179687196,0.261912323445721,12.6464155713717,939.986148117781,302.330047952524,1,1,50,0.4,0.18,135
"43",3,71,31,23,51.794488944523,7.99248351113462,0.138439565925963,0.0180370588160609,0.0438258463187158,1,0.106932926177979,49.5492,7.32520599144671,0.176679903606044,0.0362645649292873,0.0321154680874302,1.97541919801354,0.382698270529524,9.27880034446716,791.694815946325,150.733315098603,1,1,50,0.599999999999999,0.18,135
"44",4,60,32,24,57.7860527131188,10.0026333675886,0.152872331698203,0.0223601948791181,0.02950933295914,1,0.0773581107457479,61.0364,10.940262829581,0.264964493679852,0.0879479575291141,0.011798526642008,0.00793079301399036,0.839316158521475,9.70538067022959,404.279664712384,59.5326796125061,0,0,50,0.8,0.18,135
"45",5,49,26,22,47.6342557839254,9.31410055211348,0.142247923394517,0.0216167643331226,0.0337041937997718,1,0.0916650374730428,54.3552,12.7629694944447,0.240053354680057,0.0947917860581803,0.0139720749715216,0.0366088915149006,0.762427111688965,8.90772018035253,160.489153988397,57.0740827106529,0,0,50,1,0.18,135
"46",6,144,33,19,60.0599525409306,7.41920361758532,0.0642318193458248,0.00347772128800494,0.358111698051569,1,0.174168201287587,64.5564,8.90560177288289,0.0791978894942471,0.0071528797344652,0.14159827584779,43.5924767800371,0.0779229834498572,16.6949921568235,918.45489818202,342.56654969214,0,1,50,0.2,0.18,270
"47",7,133,33,24,44.3997333738485,4.53110346587313,0.121649323819234,0.00870770701007723,0.120721294067071,1,0.190745496749878,45.814,5.07062999196413,0.135585861933116,0.0119355047426215,0.0838728198485871,25.0022442630232,0.128581900128671,14.4817079027494,892.04526097289,364.950508239112,1,1,50,0.4,0.18,270
"48",8,199,43,25,57.7751599415158,5.22770954944594,0.115937322405858,0.0074761082075471,0.142825839371775,1,0.280382124582926,57.2368,5.26260427559441,0.138507013728226,0.0113247559058798,0.0881710143586232,15.0468972714206,0.143677448496964,22.3179849306742,784.03301945558,325.048974542886,1,1,50,0.599999999999999,0.18,270
"49",9,164,42,25,53.2478030649954,4.43536445193344,0.134550454222428,0.00892649630519764,0.11177682025318,1,0.268064908186595,54.1868,4.65813106664181,0.140771710422976,0.0106421980679785,0.095155957291808,24.0293869591249,0.183607386055865,17.874085132281,1223.67401897703,423.698223965083,0,1,50,0.8,0.18,270
"50",10,130,38,24,49.9716394922318,5.00416755192735,0.142300393079101,0.0124863000782111,0.0814121019758861,1,0.133129560947418,49.8452,5.24795706740752,0.158252860054368,0.0174261274881829,0.0660610410048918,12.6200162586867,0.214780516004501,14.0943413933118,604.301555693318,239.349352986632,0,1,50,1,0.18,270
"51",1,94,22,20,39.1194633903852,5.88062756525745,0.068442729762025,0.00453892842356126,0.309535472080303,1,0.153392422199249,46.5048,8.9060936645504,0.0857912477705911,0.0105055741765121,0.099961470834041,10.7673280062322,0.115654033102655,12.3890427112579,827.204264463517,288.343460743342,1,1,50,0.2,0.12,135
"52",2,93,26,22,43.907042193392,6.03582062403053,0.079458279552615,0.00570514289806311,0.21820390280867,1,0.129982610543569,48.8764,7.44446714523146,0.0847467860788423,0.00750534470260707,0.134653517083126,23.7246003135965,0.13699833305154,11.8463957508405,1154.34365936347,526.074506699147,1,1,50,0.4,0.12,135
