,n_obs,m,C_obs,N_scr,N_scr_se,sigma_scr,sigma_scr_se,lambda0_scr,scr_ran,runtime_scr,N,N_se,sigma,sigma_se,lambda0,beta,r,runtime,ess_N,ess_sigma,N_better,sigma_better,beta_true,sigma_true,mu0_true,r_true,N_true,lambda0_true,lambda0_better
644,353,38,22,60.86261145,6.283319768,0.064017666,0.001985965,0.839654743,1,0.279506822,55.8564,6.646310888,0.115346182,0.013028817,0.113473816,0.925944719,0.236052956,27.77925256,369.8015887,149.7799285,1,1,0.8,0.12,0.01,0.25,50,0.110524266,1
645,338,37,25,57.15573648,5.826333623,0.070326066,0.002319436,0.62640974,1,0.300840286,51.3832,5.657239566,0.11948036,0.012671884,0.123505462,1.08857123,0.249710667,26.43437404,491.3243172,135.3196522,1,1,1,0.12,0.01,0.25,50,0.110524266,1
646,226,37,24,57.69009723,6.008958683,0.079688878,0.003401316,0.315296328,1,0.233913008,48.9884,4.650087608,0.176218754,0.03034527,0.051323058,0.199405779,0.255442138,20.2835138,850.5214502,84.05177329,1,1,0.2,0.18,0.01,0.25,50,0.049121896,1
647,168,37,23,67.19169926,7.756164346,0.0637667,0.00289618,0.373979021,1,0.199712908,58.194,8.225875638,0.131581646,0.021684971,0.06641404,0.480050407,0.27941634,19.27085927,340.5588892,118.2700454,1,1,0.4,0.18,0.01,0.25,50,0.049121896,1
648,221,45,24,64.73561252,5.870888296,0.101247725,0.00520218,0.173500897,1,0.286772907,59.016,5.238503676,0.164084954,0.019811402,0.05946176,0.68844665,0.274175072,25.45096924,623.0563764,132.4315542,1,1,0.6,0.18,0.01,0.25,50,0.049121896,1
649,194,41,25,56.21866228,5.137487494,0.109687768,0.006356569,0.159193097,1,0.296729251,54.752,5.614615353,0.192629197,0.027243389,0.038994897,0.9089245,0.198168183,21.42251579,727.8976497,144.3963522,1,1,0.8,0.18,0.01,0.25,50,0.049121896,1
650,153,38,24,49.70441727,4.771101009,0.127725376,0.009810325,0.115653945,1,0.204704475,47.6576,4.072124153,0.211827751,0.032622341,0.038158517,0.943338001,0.227264274,17.77359933,1610.529612,127.7412718,0,1,1,0.18,0.01,0.25,50,0.049121896,1
651,87,34,23,62.58517558,8.604831146,0.089937658,0.007959805,0.107744335,1,0.106456673,61.384,8.501332429,0.12259051,0.021672577,0.056614574,0.261933524,0.576112669,11.64573615,1085.190415,142.029798,1,1,0.2,0.12,0.005,0.5,50,0.055262133,1
652,76,29,23,47.34762739,6.541187067,0.106719816,0.009872488,0.092755617,1,0.09100914,50.4444,7.371285029,0.129990664,0.019819237,0.053442304,0.421966541,0.461352227,9.684614142,1254.849744,238.5883934,1,1,0.4,0.12,0.005,0.5,50,0.055262133,1
653,74,30,24,60.57978781,9.113743782,0.07882403,0.007398804,0.121212821,1,0.081495551,57.666,9.257036302,0.105014623,0.018635245,0.073606826,0.513766188,0.609184173,10.22065048,893.6915849,185.7346656,1,1,0.6,0.12,0.005,0.5,50,0.055262133,1
654,64,28,21,55.44164093,9.152192623,0.08980344,0.009950248,0.089060775,1,0.088519653,52.412,8.722240939,0.131131724,0.030497865,0.048036878,0.41212002,0.651138086,9.223340758,831.6404988,132.3699148,1,1,0.8,0.12,0.005,0.5,50,0.055262133,1
655,66,31,22,64.22903997,10.27215485,0.087267489,0.009209741,0.086085444,1,0.088649789,64.3912,11.61861263,0.13968244,0.081235668,0.045471527,0.355390625,0.765252415,10.45833019,135.4437099,12.00468994,0,1,1,0.12,0.005,0.5,50,0.055262133,1
656,78,29,25,46.79796284,6.787248282,0.120843813,0.013580807,0.067609988,1,0.110163311,49.7788,7.261002646,0.157944484,0.044102578,0.039543436,0.052287959,0.694744075,9.752285675,734.4821595,51.43042796,1,1,0.2,0.18,0.005,0.5,50,0.024560948,1
657,53,25,21,47.38092914,8.589669861,0.104004812,0.013340114,0.06710728,1,0.076384934,51.1012,8.99302554,0.124680614,0.036016362,0.047541123,0.207708991,0.788014458,8.735354269,998.7093917,81.991833,1,1,0.4,0.18,0.005,0.5,50,0.024560948,1
658,77,28,22,40.11996254,5.637367816,0.148765696,0.018978986,0.054466958,1,0.085371447,41.8764,5.575227018,0.188990741,0.043416872,0.033277923,0.419127551,0.472966741,9.223659174,1020.460933,101.0954977,1,1,0.6,0.18,0.005,0.5,50,0.024560948,1
659,65,32,23,54.70167178,9.249797384,0.153882971,0.022970308,0.032538858,1,0.078697169,57.8384,9.34528861,0.231850855,0.077100035,0.017435853,0.566833252,0.549946453,10.25303424,461.5517334,69.08504432,0,0,0.8,0.18,0.005,0.5,50,0.024560948,1
660,56,32,21,64.07017124,11.96132937,0.136954868,0.019317889,0.030905715,1,0.101501385,75.2112,15.43197502,0.165892573,0.034317317,0.019219403,0.300802538,0.628496119,10.72975628,555.4599488,137.5828815,0,1,1,0.18,0.005,0.5,50,0.024560948,1
661,150,30,23,48.15689627,5.809829102,0.080445587,0.004471618,0.261557922,1,0.192075348,38.7784,3.890828814,0.17246024,0.039702622,0.064597409,0.08612982,0.381250601,12.49698741,460.447716,52.59970573,0,0,0.2,0.12,0.01,0.5,50,0.110524266,1
662,146,32,25,47.12987001,5.296148107,0.092533859,0.00578146,0.221139736,1,0.169031481,44.3924,4.817022288,0.128682139,0.021894777,0.105251003,0.34203377,0.480129184,13.03974795,673.7878195,98.37428548,0,1,0.4,0.12,0.01,0.5,50,0.110524266,1
663,131,36,24,52.64216858,5.550014968,0.102555657,0.006574133,0.154701137,1,0.150101503,53.9372,5.92162836,0.109552519,0.010168779,0.12098974,1.090055208,0.52436111,13.85669413,1088.9338,270.0650517,0,1,0.6,0.12,0.01,0.5,50,0.110524266,1
664,129,35,25,54.00541314,6.173227888,0.098433507,0.006948013,0.144727233,1,0.122199237,53.3164,6.269801847,0.112778373,0.014964158,0.108032713,0.663526677,0.565127773,13.42083478,713.3525904,184.4086855,1,1,0.8,0.12,0.01,0.5,50,0.110524266,1
665,149,38,25,56.48459344,5.987795309,0.105186579,0.007188815,0.132963286,1,0.21602205,55.8496,5.88517068,0.119996293,0.011397833,0.097942751,0.949178072,0.482541428,15.34539614,1177.626022,322.0225176,1,1,1,0.12,0.01,0.5,50,0.110524266,1
666,137,38,25,51.96546521,5.203818415,0.130661419,0.01021175,0.090684249,1,0.203922109,53.084,7.432620099,0.205053839,0.110577493,0.047395773,0.068893801,0.600153322,14.34771773,54.91186006,17.19214766,0,1,0.2,0.18,0.01,0.5,50,0.049121896,1
667,154,41,25,55.52367944,5.294071294,0.12886799,0.009607972,0.098021457,1,0.141919967,52.89,4.621519596,0.210227761,0.057769008,0.04126092,0.341434996,0.481839613,15.74563639,940.8919811,43.32870632,1,1,0.4,0.18,0.01,0.5,50,0.049121896,1
668,152,41,25,60.84148414,6.317862183,0.108720677,0.007546544,0.119943712,1,0.1883213,58.608,5.794529025,0.130825178,0.014702324,0.085057538,0.765729255,0.60918759,16.40207524,1082.052739,220.0919757,1,1,0.6,0.18,0.01,0.5,50,0.049121896,1
669,142,42,25,53.07300771,4.717993695,0.147362178,0.011740769,0.085851865,1,0.17485317,55.3648,4.85060123,0.172433043,0.021807137,0.052799267,0.654139385,0.532565258,16.05771853,1806.942817,197.1828512,0,1,0.8,0.18,0.01,0.5,50,0.049121896,1
670,134,35,25,41.24873331,3.533589574,0.188504798,0.019844693,0.05854308,1,0.131507417,41.5984,3.260639531,0.215890777,0.026147771,0.043827741,1.800237037,0.412803279,13.22987793,1599.278253,275.6308383,1,0,1,0.18,0.01,0.5,50,0.049121896,1
671,163,30,19,55.7025427,7.189919735,0.058387824,0.002530957,0.489944578,1,0.146834405,51.4796,8.812300863,0.126965246,0.027717736,0.065391986,0.184640262,0.286708445,14.29083128,388.1686137,69.87161128,1,1,0.2,0.12,0.005,0.25,50,0.055262133,1
672,124,27,20,47.11856082,6.333455232,0.069298312,0.004087586,0.323274385,1,0.138839726,46.622,8.911862012,0.140329345,0.034811607,0.050647279,0.47901375,0.243543283,11.31017866,307.2929598,65.77328462,0,1,0.4,0.12,0.005,0.25,50,0.055262133,1
673,89,24,19,43.8802583,6.531517755,0.06956957,0.005079478,0.254650234,1,0.101002308,47.814,9.604431375,0.111167727,0.018572929,0.061017224,0.656939493,0.275453858,9.829086971,522.1993457,201.1939912,1,1,0.6,0.12,0.005,0.25,50,0.055262133,1
674,110,29,20,46.73503076,5.927743231,0.08088275,0.005463983,0.251068367,1,0.1184992,53.9596,9.72035812,0.110326402,0.016368268,0.070178863,0.979623684,0.269678749,11.4860013,538.2396196,169.6552864,0,1,0.8,0.12,0.005,0.25,50,0.055262133,1
675,69,24,21,44.22283504,6.803727012,0.074246054,0.00636054,0.195642305,1,0.082504729,46.1564,8.570024339,0.103364369,0.015994046,0.07755433,0.715278563,0.382717507,8.997424757,868.7426001,284.7854978,1,1,1,0.12,0.005,0.25,50,0.055262133,1
676,90,27,18,52.78198935,7.580652189,0.065062771,0.004177001,0.243867786,1,0.096701177,54.7,11.32560408,0.133565864,0.030532637,0.040199524,0.181771157,0.293916523,10.52854703,382.0255933,101.1657069,0,1,0.2,0.18,0.005,0.25,50,0.024560948,1
677,86,29,21,51.14516798,7.257550768,0.091718015,0.008227719,0.115383908,1,0.07184424,49.5744,8.832693317,0.166105468,0.037789792,0.03339371,0.594530889,0.255716455,10.4668946,531.5839822,111.1802528,1,1,0.4,0.18,0.005,0.25,50,0.024560948,1
678,77,29,21,53.82277825,7.853361947,0.092608541,0.00825138,0.096834688,1,0.100308267,53.7864,9.265846826,0.137369363,0.029306319,0.041901158,0.605641721,0.34505268,10.4470947,638.0205662,83.68112661,1,1,0.6,0.18,0.005,0.25,50,0.024560948,1
679,61,29,21,60.56652003,10.00018151,0.089352698,0.009463855,0.079452152,1,0.082609709,59.9944,11.26784604,0.125873433,0.022609438,0.041464838,0.783261574,0.394243426,9.8074808,730.9978757,176.3206981,1,1,0.8,0.18,0.005,0.25,50,0.024560948,1
680,83,35,25,51.60374785,6.65966979,0.161300004,0.018600535,0.041216669,1,0.096519856,55.0096,7.367986342,0.21234979,0.043886607,0.022522811,1.395359611,0.236686855,11.15641428,968.9671166,163.1454984,0,0,1,0.18,0.005,0.25,50,0.024560948,1
681,383,31,20,58.29141792,7.36476701,0.046243054,0.001341388,1.749311968,1,0.182326702,47.2316,6.990444046,0.110427996,0.020447083,0.131060916,0.171910778,0.26648333,24.75393991,232.5309939,46.15981634,1,1,0.2,0.12,0.01,0.25,50,0.110524266,1
682,369,35,19,66.09600544,7.888534638,0.046674534,0.00146417,1.567138264,1,0.218520685,57.4496,7.824266579,0.082515353,0.012425853,0.249110078,0.238290817,0.398435745,26.52934504,297.721499,70.22094675,1,1,0.4,0.12,0.01,0.25,50,0.110524266,1
683,388,35,22,52.69867545,5.371262193,0.06966043,0.001991943,0.794771149,1,0.303690664,46.73,5.244435302,0.137870887,0.017807226,0.093569243,0.703389268,0.21383862,26.35848074,388.0057444,99.56145781,0,1,0.6,0.12,0.01,0.25,50,0.110524266,1
684,271,37,24,64.30881318,7.15585377,0.058176895,0.002136025,0.796008556,1,0.267815284,59.2432,7.86846992,0.097148921,0.011932949,0.14911448,0.852886962,0.297398747,22.34108219,316.9606167,125.3626582,1,1,0.8,0.12,0.01,0.25,50,0.110524266,1
685,316,38,24,53.71214788,4.991172326,0.083365203,0.002997876,0.442061177,1,0.280547249,52.7884,5.785794293,0.126478509,0.013807387,0.104389212,1.081656647,0.237476793,24.22459543,490.8902393,119.0577045,1,1,1,0.12,0.01,0.25,50,0.110524266,1
686,255,41,25,60.06223671,5.667714498,0.086722888,0.003725741,0.29897498,1,0.274118193,50.1244,3.716887238,0.23054226,0.047098952,0.036781575,0.308419252,0.201844401,21.43389138,1667.280923,53.76844091,1,1,0.2,0.18,0.01,0.25,50,0.049121896,1
687,170,35,22,58.67980858,6.687132703,0.072297919,0.003559215,0.331841712,1,0.170428463,51.216,6.24693154,0.144619096,0.024567698,0.062738195,0.393037294,0.280404222,16.66461134,659.5174239,106.5990351,1,1,0.4,0.18,0.01,0.25,50,0.049121896,1
688,194,40,25,59.88084698,5.944302175,0.093097314,0.004841346,0.200548873,1,0.324258494,49.8876,3.994965599,0.19645351,0.030018794,0.046654006,0.43589577,0.256645944,20.86400154,647.3847525,109.3721197,1,1,0.6,0.18,0.01,0.25,50,0.049121896,1
689,177,38,25,55.9923351,5.740078504,0.096316277,0.005740712,0.188689391,1,0.283360763,51.176,5.027040128,0.145389961,0.014963271,0.076203527,1.041560066,0.29102273,19.56531994,723.0452812,187.1708021,1,1,0.8,0.18,0.01,0.25,50,0.049121896,1
690,199,39,24,53.04789277,4.889077979,0.109989942,0.00624425,0.163273976,1,0.289466123,49.3456,4.359468159,0.151188429,0.015487359,0.085315443,1.470289358,0.288814497,20.74095042,875.5524642,250.928061,1,1,1,0.18,0.01,0.25,50,0.049121896,1
691,68,26,22,57.92704666,9.218941742,0.056521951,0.005174029,0.235709332,1,0.081160398,53.4832,8.961709807,0.088090504,0.019962536,0.105397689,0.041362926,0.811849928,9.26712323,672.0832374,103.0203738,1,1,0.2,0.12,0.005,0.5,50,0.055262133,1
692,52,25,20,46.48512878,8.069057665,0.099884908,0.011802463,0.078223324,1,0.051335593,52.0772,9.63229737,0.103933128,0.015498973,0.063335817,0.918548719,0.587760602,8.158859793,874.7833154,269.2097006,1,1,0.4,0.12,0.005,0.5,50,0.055262133,1
693,65,24,23,45.13898298,7.165106064,0.079953939,0.007541956,0.143485051,1,0.06425765,45.3744,7.579842099,0.097351883,0.015382109,0.093351981,0.418263871,0.623734106,8.202572219,761.9304833,187.4653335,1,1,0.6,0.12,0.005,0.5,50,0.055262133,1
694,69,28,19,53.25685161,8.149606063,0.083716434,0.008263877,0.120814465,1,0.057952154,52.8816,8.457528797,0.113065429,0.021173258,0.064619138,0.317543158,0.591321231,9.213481649,888.6480432,141.0974874,1,1,0.8,0.12,0.005,0.5,50,0.055262133,1
695,67,28,21,53.47277017,8.35322999,0.089583195,0.009074423,0.098427867,1,0.087129641,55.896,9.184014506,0.100487149,0.014318153,0.074049495,1.101379171,0.540891582,9.359918594,826.0135628,245.1238554,0,1,1,0.12,0.005,0.5,50,0.055262133,1
696,71,33,24,60.43545014,9.380054677,0.120154618,0.013968078,0.05033599,1,0.093645235,64.4008,11.60425883,0.250788788,0.093762793,0.014930095,0.046355032,0.472224877,10.24989417,379.6336574,47.55728775,0,0,0.2,0.18,0.005,0.5,50,0.024560948,1
697,69,31,24,49.17831178,7.573786994,0.143260158,0.018663197,0.045633959,1,0.089076571,53.9584,8.682420354,0.194211572,0.059901126,0.025221241,0.390016746,0.492898503,9.299194249,923.5353364,78.3601842,0,1,0.4,0.18,0.005,0.5,50,0.024560948,1
698,65,37,21,74.2538837,12.68092271,0.12642792,0.015685027,0.036901008,1,0.083675369,79.454,13.64061254,0.139030232,0.021717943,0.030182329,1.033537207,0.693810889,11.42915135,626.7716279,219.5087937,0,1,0.6,0.18,0.005,0.5,50,0.024560948,1
699,53,29,22,53.3610368,10.20190999,0.144786609,0.022065244,0.032099609,1,0.097175332,59.28,11.74747638,0.225936423,0.0667469,0.014482746,0.023671743,0.803725258,9.04067657,501.2292552,79.54839392,0,0,0.8,0.18,0.005,0.5,50,0.024560948,0
700,63,32,23,49.51313951,7.478811389,0.177164087,0.023214737,0.02957195,1,0.106008756,59.6144,10.18269058,0.182695209,0.031619752,0.022016473,0.76971591,0.486336194,9.99010853,909.0277777,221.1995833,0,1,1,0.18,0.005,0.5,50,0.024560948,1
701,175,36,25,60.62325729,6.825007503,0.071812097,0.003482527,0.333957803,1,0.207676208,55.6324,6.472868719,0.095093319,0.013519114,0.183644028,0.216133805,0.642219269,16.19609654,521.1671926,123.2842416,1,1,0.2,0.12,0.01,0.5,50,0.110524266,1
702,173,34,24,55.42898325,6.307473881,0.077503055,0.003968124,0.283563429,1,0.242628713,46.9944,5.100978007,0.119945535,0.015529129,0.12701715,0.391189157,0.46930973,14.841378,765.7206894,159.2715092,1,1,0.4,0.12,0.01,0.5,50,0.110524266,1
703,175,40,25,59.57533317,5.976457923,0.09269861,0.005153549,0.20863656,1,0.221966728,55.85,5.605289262,0.123291183,0.013159068,0.108543295,0.443978753,0.492962372,16.65408851,862.1694775,230.0759691,1,1,0.6,0.12,0.01,0.5,50,0.110524266,1
704,140,35,25,52.06395907,5.652759583,0.09439689,0.005845411,0.1954981,1,0.196613995,51.6172,5.470304731,0.107961259,0.009120604,0.134031209,1.227059351,0.481374501,13.51075812,1505.740161,381.7498713,1,1,0.8,0.12,0.01,0.5,50,0.110524266,1
705,143,31,24,40.71533964,4.159484743,0.11936323,0.008660051,0.14253645,1,0.178577141,41.6064,4.225662259,0.121950286,0.011101243,0.130022029,1.415873986,0.559701874,12.47787663,1281.696058,391.7058792,1,0,1,0.12,0.01,0.5,50,0.110524266,1
706,176,39,24,55.02429223,5.417972166,0.112245872,0.007261987,0.130553276,1,0.22097317,49.866,4.348655921,0.198400681,0.047191947,0.046940497,0.073389612,0.514976268,16.20547988,816.6052524,48.64262494,1,1,0.2,0.18,0.01,0.5,50,0.049121896,1
707,154,38,25,52.83068163,5.268785577,0.125657095,0.009093145,0.09613856,1,0.198869781,47.2016,3.82931102,0.206787385,0.035455623,0.043577885,0.428981722,0.459450567,14.33971918,1951.135927,115.7827918,1,1,0.4,0.18,0.01,0.5,50,0.049121896,1
708,156,40,25,49.42389698,4.302141704,0.156331446,0.013364993,0.079393347,1,0.133239098,49.9528,4.134611247,0.181098259,0.023769663,0.056738964,0.825591874,0.474007205,15.00831782,1191.408873,170.7288185,1,1,0.6,0.18,0.01,0.5,50,0.049121896,1
709,134,39,25,49.02414564,4.455628602,0.163395725,0.014439687,0.065571947,1,0.122530897,49.714,4.332264004,0.189067239,0.022257842,0.046714518,1.389299124,0.398109374,14.14030184,1392.835064,303.4081788,1,1,0.8,0.18,0.01,0.5,50,0.049121896,1
710,137,41,25,51.92927225,4.66959531,0.16342613,0.014354657,0.063696563,1,0.139761106,52.43,4.55734657,0.190911601,0.024594847,0.045500892,1.035495192,0.576334731,14.83082213,1403.33767,219.214364,0,1,1,0.18,0.01,0.5,50,0.049121896,1
711,104,23,15,54.61046611,9.154987383,0.036623003,0.002563868,0.877402882,1,0.097772006,54.0708,12.96111815,0.067900756,0.016539243,0.170279246,0.04539235,0.516173992,10.73115683,225.4605092,75.68610152,1,1,0.2,0.12,0.005,0.25,50,0.055262133,1
712,145,28,19,64.16918112,9.505822197,0.037167528,0.002177575,1.043912654,1,0.126405851,71.2892,13.59810011,0.056343821,0.012840593,0.225515435,0.549761213,0.450008113,14.23452864,414.580119,60.44452186,0,1,0.4,0.12,0.005,0.25,50,0.055262133,1
713,137,28,19,50.39945944,6.707589592,0.061764797,0.003353447,0.455130516,1,0.148875431,52.5344,8.844891717,0.090515854,0.014004175,0.119226004,0.520247611,0.359785585,12.43184293,528.6590226,118.5608107,0,1,0.6,0.12,0.005,0.25,50,0.055262133,1
714,119,26,19,47.47839659,6.617531334,0.066183014,0.00379288,0.310871076,1,0.148145199,47.9868,9.705313133,0.121597765,0.028308766,0.059263732,0.68372022,0.249798103,10.89277083,214.2770704,63.8394102,1,1,0.8,0.12,0.005,0.25,50,0.055262133,1
715,101,33,22,60.93217819,7.925018249,0.074881744,0.005465814,0.188614615,1,0.111790935,61.1868,10.03949313,0.118656458,0.016311892,0.057149801,0.822239417,0.294067184,11.7650464,686.3615541,206.3309201,0,1,1,0.12,0.005,0.25,50,0.055262133,1
716,105,30,22,57.45397199,7.757001138,0.06760053,0.00422742,0.232160007,1,0.158118804,51.6608,7.897765079,0.16489772,0.035146661,0.032919657,0.181917066,0.26488991,10.93166443,951.4111249,88.90386355,1,1,0.2,0.18,0.005,0.25,50,0.024560948,1
717,88,37,22,76.41731353,10.30659251,0.072706899,0.005817659,0.143094197,1,0.099777313,76.7756,11.72618634,0.102470736,0.016568095,0.065051248,0.417703477,0.489805581,13.0703461,656.5134362,159.7477159,0,1,0.4,0.18,0.005,0.25,50,0.024560948,1
718,83,29,22,42.9018975,5.739457654,0.127822796,0.01343709,0.07441734,1,0.119535402,52.424,8.67520188,0.17959329,0.031086049,0.02396853,0.472111417,0.239345256,10.21081705,915.2818115,202.7971085,1,1,0.6,0.18,0.005,0.25,50,0.024560948,1
719,102,36,22,52.05274813,6.330876616,0.147955846,0.016488563,0.053810035,1,0.122689188,54.0284,6.833847674,0.195123995,0.032151141,0.02855016,1.074524354,0.244255914,11.6217939,979.5966054,178.618909,0,1,0.8,0.18,0.005,0.25,50,0.024560948,1
720,68,28,21,53.76146638,8.29401785,0.093457147,0.009010431,0.086373905,1,0.080064583,52.3628,8.803941158,0.194565029,0.052967854,0.021025489,0.419874866,0.2519783,9.128334939,1138.428068,83.2095624,1,1,1,0.18,0.005,0.25,50,0.024560948,1
721,471,37,21,72.05123337,8.457053948,0.043717025,0.0011987,1.811071285,1,0.33915712,58.3824,11.18723522,0.098922361,0.028815964,0.181682767,0.184735532,0.307908781,32.97945932,54.80073258,17.94215078,1,1,0.2,0.12,0.01,0.25,50,0.110524266,1
722,409,36,18,62.31258167,6.946863531,0.054130959,0.001450969,1.300481584,1,0.267430921,47.5568,5.15276568,0.133146403,0.018680422,0.111863526,0.382910041,0.245432594,27.82170971,232.7772822,74.90419378,1,1,0.4,0.12,0.01,0.25,50,0.110524266,1
723,349,35,24,57.20199019,6.237062265,0.060971698,0.001809134,0.971722628,1,0.222112346,47.7332,5.213452771,0.120941473,0.015565659,0.130493613,0.509019101,0.274458245,24.72403367,447.3445933,105.8933986,1,1,0.6,0.12,0.01,0.25,50,0.110524266,1
724,365,36,25,53.05236912,5.237056453,0.074179391,0.002281453,0.637438539,1,0.284588985,48.9216,5.683412171,0.128859304,0.016610012,0.108074568,0.675654844,0.2470892,26.1105402,341.848389,107.3291469,1,1,0.8,0.12,0.01,0.25,50,0.110524266,1
725,357,40,25,55.50133092,4.941789554,0.078871031,0.002722277,0.676001602,1,0.29798214,53.5372,5.142450202,0.111105607,0.009197971,0.180848576,1.260709645,0.293947606,27.92718306,829.1708355,202.3018559,1,1,1,0.12,0.01,0.25,50,0.110524266,1
726,243,38,24,58.75425182,6.007652205,0.078579768,0.003270704,0.351719153,1,0.225562421,47.538,3.934914157,0.177557302,0.028492481,0.060391695,0.273317207,0.267744672,20.59569889,738.6023541,81.74281778,1,1,0.2,0.18,0.01,0.25,50,0.049121896,1
727,217,36,24,55.04036236,5.734889676,0.079410071,0.00339616,0.356200091,1,0.299914173,47.0756,4.491007938,0.157154418,0.02436926,0.071399645,0.418748829,0.285281679,21.47640893,734.2508707,97.44333768,1,1,0.4,0.18,0.01,0.25,50,0.049121896,1
